track_name,artist_name,duration_ms,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,popularity,track_uri
The Stroke - 2010 - Remaster,Billy Squier,217613,0.62,0.67,0.591,0,7,0.373,-6.012,1,0.0646,91.439,4,0.8,65,spotify:track:52KvuGmgcgRdrLMXOtda0E
Patiently Waiting,50 Cent,288880,0.245,0.538,0.675,0,0,0.362,-2.3,1,0.335,78.985,4,0.519,60,spotify:track:3ORfa5ilEthp2U0TRcv7kv
Ill Mind of Hopsin 5,Hopsin,289004,0.514,0.737,0.707,0,1,0.393,-11.113,1,0.448,98.121,4,0.561,55,spotify:track:7dDLHlyZJBqEWSndlPWyCT
Space Jam,Quad City DJ's,304960,0.064,0.798,0.952,0.000513,11,0.287,-4.78,0,0.0401,132.031,4,0.843,55,spotify:track:683hRieVmYdAhVA1DkjSAk
Take Back The City,Snow Patrol,278307,0.00288,0.525,0.949,5.44e-06,8,0.117,-4.44,1,0.0579,130.115,4,0.334,43,spotify:track:4n9dNmFWPfr6VNJVO9fLWw
Humuhumunukunukuapua'a,Sharpay Evans,188160,0.239,0.733,0.856,0,1,0.344,-6.071,0,0.224,170.014,4,0.78,47,spotify:track:2E87kSsZd4oSfFOAXNGISJ
"A Spoonful Of Sugar - From ""Mary Poppins""",Kacey Musgraves,218427,0.502,0.487,0.556,0,3,0.165,-8.306,1,0.0646,111.89,4,0.514,7,spotify:track:2WzheJclGO0IeUU68hYrTa
Burn - From The Crow OST,The Cure,396160,0.00111,0.568,0.933,0.629,2,0.34,-8.773,0,0.0401,104.058,4,0.532,28,spotify:track:66WxMDJPYLQExUk0vcxgXN
All I Ever Need,Austin Mahone,213747,0.117,0.708,0.647,0,11,0.111,-6.128,1,0.0298,129.95,4,0.654,63,spotify:track:0YEsfwQpG7ofdIiHWA0dHi
Agora,Bear Hands,160013,0.201,0.733,0.609,0.00734,1,0.387,-5.164,1,0.0275,97.537,4,0.75,23,spotify:track:5C77VLKWFMuVQMltxvGnmE
Time of Our Lives,Pitbull,229360,0.0921,0.721,0.802,0,1,0.694,-5.797,1,0.0583,124.022,4,0.724,76,spotify:track:2bJvI42r8EF3wxjOuDav4r
The Storm Is Over Now,Kirk Franklin,346867,0.485,0.425,0.461,0,0,0.12,-6.567,1,0.0264,91.854,4,0.222,38,spotify:track:6blSODzePwJZwG8VS3i5nt
Iggy SZN,Iggy Azalea,200854,0.00584,0.958,0.74,0.000205,1,0.0642,-4.805,0,0.266,104.977,4,0.38,26,spotify:track:47nncLBRtax44mOqeAUVCY
Bone Digger,Bear Hands,211120,0.147,0.903,0.752,0.00214,0,0.0668,-7.206,1,0.0525,125.004,4,0.815,12,spotify:track:7pHe4yi7RQROwAh3ArPLOv
Jump,Rupee,214720,0.000845,0.678,0.942,3.43e-06,7,0.0422,-2.597,1,0.0546,155.017,4,0.726,43,spotify:track:3lfPuyvkKQsWFFAIhE73ww
The Ills,Mayer Hawthorne,169653,0.223,0.756,0.902,0.0405,6,0.0305,-5.063,1,0.0948,140.678,4,0.853,25,spotify:track:6oen10ZQKYa6odreyCAJP2
Bad Girls Club,Falling In Reverse,221730,0.0139,0.533,0.924,0,2,0.487,-2.697,1,0.154,174.002,4,0.756,58,spotify:track:5NSdMmd2LnvgDcpLiKeKeD
"Scheming (feat. J Dilla, Posdnuos & Phife)",Slum Village,255080,0.0767,0.702,0.626,0,4,0.0925,-5.51,0,0.38,91.721,4,0.419,0,spotify:track:6P77gRLxcDvvsm4ogbZIDn
Long Teenage Goodbye,Lady Antebellum,220827,0.0399,0.678,0.78,0,9,0.127,-5.922,1,0.0363,121.992,4,0.369,23,spotify:track:3Eva2PcQHgqqjoYKc1gsED
Rickets,Deftones,162867,4.82e-05,0.441,0.985,0.0575,8,0.0474,-6.585,1,0.221,96.59,4,0.24,53,spotify:track:7Ca5yTC81P0AtRnNKHKzwJ
Bad Romance,Lady Gaga,294573,0.00305,0.697,0.921,3.65e-05,0,0.0831,-3.75,1,0.0391,118.99,4,0.721,0,spotify:track:5P5cGNzqh6A353N3ShDK6Y
"Airplanes, Part II (feat Eminem & Hayley Williams of Paramore) - Explicit Album Version",B.o.B,319293,0.00325,0.665,0.878,0,6,0.0663,-4.745,0,0.206,93.047,4,0.394,56,spotify:track:2bnDTGikdoO8CwzlAPyBHR
"Beauty and the Beast - Duet with Peabo Bryson from the Soundtrack ""Beauty and the Beast""",Céline Dion,246800,0.651,0.276,0.329,1.89e-05,6,0.151,-12.018,0,0.0312,153.175,4,0.115,37,spotify:track:1ES5V0REvBHhwOFfjEwFYN
I Saw Mommy Kissing Santa Claus,Jimmy Boyd; Accompanied by Norman Luboff,149493,0.947,0.506,0.113,0,10,0.169,-15.61,1,0.0329,115.942,4,0.451,29,spotify:track:0FIhDuGp9ORgs6KoRJQUFM
Chinese Fountain,The Growlers,245707,0.00303,0.608,0.804,0.118,5,0.193,-8.262,0,0.0311,116.022,4,0.851,0,spotify:track:5M1TnHDDigSFAEK5U8euc3
Gone,M83,367480,0.161,0.246,0.361,0.918,6,0.115,-6.846,1,0.0332,100.361,4,0.0344,23,spotify:track:4PzbfknNNtP82NyAz75ixa
Dig Down,Muse,228141,0.08,0.325,0.418,0.000335,0,0.158,-6.052,1,0.0582,190.738,3,0.197,0,spotify:track:7JhTr0G0gr3ESY3B9uqPi4
No Me Falten el Respeto,Noel Torres,156853,0.414,0.751,0.821,0,0,0.27,-2.995,0,0.051,115.082,3,0.96,33,spotify:track:3hruanlSl8jiH414qLDETD
It's Too Late,Carole King,233173,0.493,0.45,0.442,0.00564,9,0.134,-12.718,0,0.0353,208.282,4,0.812,66,spotify:track:12q3V8ShACq2PSWINMc2rC
Would I Lie To You - Festival Mix,David Guetta,300000,0.00595,0.652,0.947,8.17e-05,8,0.0489,-5.016,1,0.0799,128.003,4,0.0387,23,spotify:track:5QJJrDazO1QNAfQaFUeTWN
Wait for You,Mikkel S. Eriksen,261320,0.25,0.764,0.487,0,0,0.184,-6.734,1,0.0281,116.027,4,0.352,30,spotify:track:6A3gHbGIWZp2AScLbDuxJI
Sunset in July,311,236413,0.0326,0.502,0.846,0,5,0.26,-7.263,1,0.0577,174.884,4,0.69,0,spotify:track:4X5AOZrw0Ff9quWzmr8ftt
Mr. Music (Acapella),Tori Kelly,213529,0.717,0.724,0.276,0,9,0.0944,-10.005,1,0.0619,85.161,4,0.634,6,spotify:track:64lPhU7P7IUXyooYmcNFYU
Penny Lane,The Silver Beetles,175520,0.192,0.72,0.495,0,11,0.174,-7.704,1,0.0334,114.944,4,0.649,3,spotify:track:3GOUhjGfJGVJhYI5w80WdY
Outta My Mind,The Arcs,214693,0.00936,0.519,0.737,7.76e-05,11,0.378,-6.451,1,0.0615,131.042,4,0.763,41,spotify:track:4cgDk0IjwdG8w1ArIaqdpq
Meeting In The Ladies Room,Klymaxx,316373,0.0943,0.822,0.64,0.551,11,0.0534,-14.306,0,0.0579,127.972,4,0.965,39,spotify:track:7mL0DJOgIJ9Z4b0NHVtTZe
Pink City,Xiu Xiu,133373,0.00485,0.15,0.671,0.0693,7,0.287,-6.193,1,0.0856,137.046,3,0.188,0,spotify:track:3Ex4oMC0UeAQNAG78AuVfi
Convoy,C.W. McCall,230600,0.857,0.68,0.543,0.000116,5,0.0881,-14.876,1,0.141,111.62,4,0.796,56,spotify:track:6dGWq08LXuIw6T2oUeHECh
Badman - Torro Torro Remix,Autoerotique,170079,0.0235,0.739,0.975,0.175,9,0.0911,-1.508,1,0.0377,127.004,4,0.82,0,spotify:track:7CXJ9lRepmzvppCzofrjZa
Soul,Eden Project,126824,0.951,0.438,0.0599,0.0172,2,0.414,-20.561,1,0.0402,129.085,4,0.154,38,spotify:track:609mqRVCio3XULlX0kOUSC
Homeboy,Eric Church,227227,0.015,0.558,0.673,0.000655,6,0.0758,-4.914,1,0.0291,139.985,4,0.445,53,spotify:track:29aSfWddeZJCfnrcMb20sy
The Time Warp (Music - 1 - Background Track + U Mix),Cast,250985,0.076,0.612,0.841,0.788,2,0.0522,-11.261,1,0.0608,89.935,4,0.771,30,spotify:track:5aQ7o2lot4NiKDC60anRi5
Float Away,Grabbitz,194400,0.187,0.363,0.877,0,1,0.31,-5.512,0,0.0652,95.355,4,0.0893,0,spotify:track:03OTf5ZmbAt28uhIr3n7I0
Echoes,ODESZA,264000,0.002,0.508,0.519,0.334,2,0.0858,-8.925,1,0.0389,139.941,4,0.0765,0,spotify:track:7vn3jAUYXioTZ92t0v9lCN
Just Breathe - Live,Pearl Jam,220560,0.672,0.319,0.358,0.000333,0,0.444,-9.079,1,0.0283,106.202,4,0.291,33,spotify:track:2kPvRrelqEHoPJfrCVqzew
Dreams From Yesterday,Mac Demarco,207160,0.0611,0.857,0.368,0.000548,7,0.0703,-10.87,1,0.0409,97.511,4,0.725,0,spotify:track:36QxyJjFgkYu4rhFzB1NST
Come on! Let's Boogey to the Elf Dance!,Sufjan Stevens,229827,0.812,0.737,0.635,1.55e-06,7,0.0532,-8.144,1,0.0321,120.1,4,0.855,0,spotify:track:3NWriGPDUHUhZSbtDj2rMd
All The Cool Kids,The Orwells,166296,0.000777,0.277,0.769,0.000313,2,0.635,-4.229,1,0.0446,103.047,4,0.0608,0,spotify:track:0UHOJrIJpVxLmQ9U1695Xz
Time,Hans Zimmer,275556,0.178,0.286,0.0968,0.696,7,0.0861,-16.806,1,0.0323,62.881,4,0.0395,69,spotify:track:6ZFbXIJkuI1dVNWvzJzown
Ain't Worth The Whiskey,Cole Swindell,191907,0.042,0.432,0.738,0,2,0.119,-3.91,1,0.0309,153.712,4,0.503,56,spotify:track:3OZVqx1YsqDDkxQ6TnmHtn
Cotton-Eyed Joe,Adolf Hofner & His San Antonians,149000,0.918,0.767,0.315,0.755,9,0.203,-9.919,1,0.0465,122.34,4,0.966,0,spotify:track:6znLOrLP7DG7smoZfwrs8t
International Playgirl (The Last Of The Famous International Playboys),Mexrrissey,232813,0.0124,0.639,0.839,0,7,0.0699,-5.226,1,0.0349,116.989,4,0.889,0,spotify:track:6ShytuNoa2XEtie1a9P1RH
Flowers on the Wall,The Statler Brothers,139813,0.596,0.53,0.51,0,8,0.0712,-11.053,0,0.187,201.594,4,0.808,47,spotify:track:3uG4ygD1bIP3YspJm9N4KO
The Gluediators,DZA,256991,0.0166,0.39,0.702,0.328,8,0.261,-8.172,1,0.0414,112.97,4,0.35,0,spotify:track:0BcGvwTxcIEqIbPWjgBXCM
All Apologies,JMSN,256027,0.428,0.498,0.414,0.000245,3,0.208,-10.586,1,0.0426,79.99,4,0.368,17,spotify:track:5uPvK2ggmWVOZMK3tOIjYW
How To Fight Loneliness,Wilco,232027,0.596,0.692,0.378,0.11,11,0.134,-12.671,0,0.0308,123.658,4,0.4,51,spotify:track:1CsMuJeMzRqNgS7G0fo1Gv
Fly On The Wall,Miley Cyrus,151800,0.165,0.559,0.961,0,7,0.152,-4.162,0,0.0544,143.974,4,0.697,55,spotify:track:2f6s0AcBRBE0vIOU0NMdXw
Know No Better (feat. Travis Scott & Quavo) - Bad Bunny Remix,Major Lazer,217815,0.26,0.796,0.815,1.18e-05,7,0.113,-3.968,0,0.0859,119.048,4,0.604,0,spotify:track:6ciFFQZcrCwSiUBZvEZrJc
Slow Down Sister,Lady Antebellum,186547,0.104,0.749,0.865,4.42e-06,7,0.552,-3.171,1,0.0374,111.945,4,0.719,22,spotify:track:5VJk3WBxlmCBcWTxDeydEU
Perdóname - Urban Version,Ricky Martin,187178,0.538,0.677,0.654,0,0,0.135,-6.55,1,0.116,169.948,4,0.752,37,spotify:track:0vGSX0dFbYttMdJFQc9ReZ
Suitcase,Steve Moakler,207827,0.326,0.6,0.656,0,7,0.0957,-5.668,1,0.0271,76.0,4,0.425,32,spotify:track:0uhxXyG4Eb5sIIt3GZxJcn
Supernova,Laszlo,326844,0.00394,0.704,0.915,0.473,5,0.388,-3.777,1,0.06,127.974,4,0.507,0,spotify:track:2kYujXNabBIjwffivstsrZ
Down Low Double Life,R. Kelly,300267,0.444,0.822,0.575,1.47e-05,8,0.119,-6.109,0,0.0595,111.899,4,0.649,29,spotify:track:4PT9YV0uXhsXiQWR9CgdLe
Flash - Single Version,Queen,168213,0.188,0.48,0.656,0.0177,4,0.11,-11.352,0,0.118,108.461,4,0.209,39,spotify:track:6tYYT8zNxkadSCujCdR6Ur
Dublin Blues,Guy Clark,259120,0.648,0.656,0.188,6e-06,4,0.12,-12.996,1,0.0335,85.271,4,0.192,0,spotify:track:6zXgU7iiGEEKp9f0pJHJUn
True To Your Heart,98º,257400,0.115,0.657,0.968,0,10,0.0949,-5.865,0,0.155,106.075,4,0.603,0,spotify:track:7dPS5GUShBVTcAhM1nLRF9
chateau,blackbear,212927,0.0503,0.667,0.635,0,11,0.367,-5.761,0,0.0518,98.011,4,0.478,0,spotify:track:13JyykwyYQ3T5QxxL34ukQ
I Wish,Skee-Lo,249293,0.00137,0.669,0.809,0,7,0.38,-7.146,1,0.147,97.885,4,0.572,64,spotify:track:3LklW07tvdx2AHsgfi1Mng
For What It's Worth,Kygo,183107,0.782,0.537,0.441,6.34e-05,9,0.118,-10.65,0,0.0821,104.601,1,0.103,50,spotify:track:6HsbMH5Bgkp4QgAp7MVZ8z
Bla Bla Bla Cha Cha Cha,Petty Booka,215640,0.527,0.726,0.662,5.14e-06,2,0.157,-6.844,1,0.0473,115.639,4,0.459,24,spotify:track:2UeFkdjlYQiK9XYqwnO1Kw
Dial Out,Christopher Martin,182920,0.199,0.727,0.66,0,10,0.249,-5.005,1,0.293,96.872,4,0.895,0,spotify:track:5hG8QF26Dk6ztlJ6AbdO5O
Beautiful,Snoop Dogg,298307,0.234,0.905,0.693,0,11,0.0845,-6.418,0,0.131,101.019,4,0.963,0,spotify:track:4NO3hYYJudCN6MrcToFCos
Warm Valley - 2002 Digital Remaster,Duke Ellington,212667,0.979,0.418,0.156,0.903,10,0.121,-13.928,1,0.0326,82.513,4,0.0832,33,spotify:track:5yKO7H92DLniyYYemXYdcu
Let Live,Of Mice & Men,256600,4.87e-05,0.386,0.974,7.03e-05,8,0.434,-2.539,1,0.092,82.545,4,0.146,41,spotify:track:68mQv5RUC8yKiBQxlSl0I4
Superficial Love,Ruth B.,207973,0.928,0.477,0.242,0,8,0.0818,-9.162,1,0.0529,43.509,4,0.488,63,spotify:track:5hwh37sTi84MVhCBMWzhGE
Salamanda Palaganda,Ty Segall,190928,0.022,0.279,0.46,0.637,6,0.143,-8.291,1,0.03,138.96,4,0.291,11,spotify:track:3aLVNUO5nZ8K7Ch7q1Xhz8
Britches Catch Fire,crash,224480,0.953,0.366,0.203,0.611,6,0.0858,-16.704,0,0.0321,111.16,4,0.0768,1,spotify:track:3HtalJBJdpCsR0yns9Gq8E
This Is a Call,Foo Fighters,233360,0.00141,0.261,0.964,2.87e-05,9,0.183,-6.654,1,0.0638,162.902,3,0.326,58,spotify:track:2wO8aOvN1ogLy1N8XT1WJE
I Know a Place,Petula Clark,161640,0.714,0.492,0.76,9.51e-06,4,0.196,-9.08,1,0.0608,137.632,4,0.584,11,spotify:track:6ouDN7H9yT30dxKSIDGapB
Sugar (feat. Francesco Yates),Robin Schulz,219043,0.0185,0.636,0.815,0,5,0.163,-5.098,0,0.0581,123.063,4,0.636,73,spotify:track:5tf1VVWniHgryyumXyJM7w
Hej mitt vinterland,Lotta Engberg,128174,0.582,0.428,0.643,0,9,0.208,-4.149,1,0.0273,167.341,4,0.584,31,spotify:track:3OpNANYZ2tbi9PFRXeEC4z
Overdose,Ciara,227040,0.0091,0.768,0.695,0.00508,8,0.058,-5.55,1,0.0303,106.977,4,0.794,12,spotify:track:63WMvjq3EQ7J5S1FLtr9ny
Pigsty,Bayside,234893,0.00199,0.403,0.945,0.000109,5,0.165,-3.515,0,0.0619,171.948,4,0.623,0,spotify:track:3ongoHll2Yu9CxO8zjj7jN
Real Muthaphuckkin' G's,Eazy-E,332733,0.0164,0.724,0.853,0,11,0.65,-3.895,0,0.283,170.51,4,0.775,67,spotify:track:53BZ6XygAoubR5DU5w38Vq
Run It,Logic,200800,0.216,0.863,0.815,0,11,0.0887,-6.242,0,0.232,108.972,4,0.636,52,spotify:track:4iq3zHwgHSxstFvYw4yIsQ
Not Your Fault,AWOLNATION,242471,0.000775,0.597,0.733,0,5,0.0611,-5.238,1,0.0348,144.028,4,0.639,0,spotify:track:2LrHhwwnwGyLskxx222ase
Everlong - Single,Evergreen Terrace,246509,0.00204,0.501,0.963,0.000608,2,0.114,-2.933,1,0.0968,159.097,4,0.511,33,spotify:track:0VTt5xd4Zc1YGPV76vDc66
Life's A Dance,John Michael Montgomery,188840,0.403,0.64,0.533,0,5,0.176,-9.846,1,0.0264,135.224,4,0.652,61,spotify:track:0NyMrtH8mUuvtJjEpESn7J
Sickness,Common Kings,211747,0.507,0.715,0.631,0,0,0.091,-9.383,1,0.0462,89.929,4,0.782,39,spotify:track:2SUSpC1KJad5v51mSmw1QS
Fake Your Death,My Chemical Romance,200787,0.0088,0.518,0.772,0.000421,7,0.224,-5.124,1,0.023,100.137,4,0.499,48,spotify:track:2M8g01v2vUMn39YQ10l7ef
"Mayonaise - Acoustic;Live Everywhere, 1988-1994",The Smashing Pumpkins,259440,0.711,0.509,0.397,0.000173,3,0.0523,-13.27,1,0.0463,154.906,4,0.411,0,spotify:track:7i9EkYWLNUWbR2bsrE8iPa
Colour My Eyes,Mark Norman,447933,0.000106,0.695,0.681,0.352,6,0.0509,-8.341,1,0.0384,130.03,4,0.907,0,spotify:track:67RoNS4g0UH1HWz96fNjAu
That's My Shit,The-Dream,241069,0.0537,0.75,0.327,0,1,0.0845,-10.723,0,0.0817,94.527,4,0.216,27,spotify:track:7zLUZyE6sNuU5pMRieg3at
Seamless,Sabrina Carpenter,186440,0.773,0.607,0.295,0,10,0.083,-8.543,1,0.0325,76.863,4,0.677,0,spotify:track:1czvpgOMHsToox8gAEh0KS
Silent Night,Mariah Carey,219293,0.812,0.172,0.363,0,10,0.113,-11.667,1,0.0343,174.903,3,0.236,60,spotify:track:1sFWEpf1aPYN576LS1aa4Y
No Love,Little Dragon,266187,0.296,0.773,0.263,0.126,4,0.139,-8.879,0,0.0574,90.687,4,0.518,0,spotify:track:29j4EY2vlbQH1qzzi6awX9
El Perdón - Forgiveness,Nicky Jam,206667,0.256,0.736,0.719,0,8,0.0909,-3.839,1,0.0357,90.013,4,0.656,46,spotify:track:7hOfyNuj2dLc0HAEYVDIYS
Runaway (U & I) - Kaskade Remix,Galantis,315339,0.000939,0.625,0.861,0.0579,10,0.271,-3.507,0,0.0569,125.963,4,0.447,37,spotify:track:5EYmoAWIbrnrSMMkfHpJ2t
Tiimmy Turner - Remix,Desiigner,141613,0.211,0.792,0.451,0,1,0.12,-6.473,1,0.101,122.997,4,0.365,53,spotify:track:2vwvGMStv1nEuoOTd4xgMu
Daft Punk,Pentatonix,248560,0.00403,0.717,0.621,0,11,0.144,-7.588,0,0.0605,133.014,4,0.72,53,spotify:track:6ukvsBzq4d1vBsAUmz7ZVt
Yay,Chinx,247718,0.115,0.66,0.697,0,1,0.0769,-4.168,1,0.274,182.174,4,0.469,0,spotify:track:2pkabSzcR7yf2WDomkBqTS
Bossy - Feat. Too $hort,Kelis,273973,0.000182,0.906,0.633,8.34e-06,4,0.058,-5.316,1,0.19,84.021,4,0.779,45,spotify:track:7nR3jmYBf3e9TEf6zpJiZb
Night Train,Jason Aldean,232307,0.0512,0.496,0.708,1.06e-06,5,0.182,-5.175,1,0.0293,158.121,4,0.502,57,spotify:track:5ytc87gcx6dZ4nWRNykinV
Angels We Have Heard On High,Piano Christmas,199973,0.993,0.42,0.164,0.937,7,0.112,-17.243,1,0.0428,51.967,4,0.204,7,spotify:track:0FnkqiR5tsSjBJrbeHqbPK
Thank You,Benita Washington,394440,0.358,0.361,0.598,0.000346,1,0.0843,-7.565,1,0.0557,104.683,3,0.46,0,spotify:track:47NEewggcxecf4Kk2dwUiu
Guardians of the Whills Suite,Michael Giacchino,172533,0.926,0.1,0.188,0.898,9,0.303,-17.093,0,0.0403,84.537,4,0.0367,34,spotify:track:5A2mIs9L0Cqqg1b5FHuDf8
Run To You,Bryan Adams,233440,0.00273,0.567,0.663,1.7e-05,4,0.215,-11.725,1,0.0272,126.476,4,0.648,24,spotify:track:0HqNyWt20oyqntGSOf4lY9
Blow Me (One Last Kiss),P!nk,255587,0.000145,0.597,0.919,0,7,0.282,-2.954,1,0.0439,113.991,4,0.729,63,spotify:track:4k80K0b6KZ2QjAYkXON7q6
Foreign Language - Flight Facilities Extended Mix,Flight Facilities,359013,0.0766,0.842,0.642,0.000192,11,0.0232,-8.362,0,0.0622,124.009,4,0.919,0,spotify:track:4CJYWuPrkelEaRUQIDJqFi
Lost,Liza Anne,236834,0.873,0.441,0.394,0.00261,0,0.106,-9.047,1,0.0286,84.255,4,0.098,37,spotify:track:078kLYfYCjjPMbABqriXT3
I Got U,Duke Dumont,285596,0.00364,0.653,0.756,0.00651,0,0.089,-7.794,1,0.0366,120.82,4,0.42,0,spotify:track:4r8hRPbidDIoDPphxi78aY
Pobre de Ti,Los Relampagos Del Norte,141493,0.892,0.726,0.451,2e-05,7,0.0845,-6.913,1,0.0367,103.707,4,0.85,4,spotify:track:6y4NaGCEZxeJl3KP9neCsI
Holiday/Boulevard Of Broken Dreams,Green Day,493400,0.000659,0.29,0.827,2.55e-06,8,0.301,-3.451,1,0.0362,167.086,4,0.45,67,spotify:track:0MsrWnxQZxPAcov7c74sSo
L & H,City Fidelia,178000,0.298,0.697,0.705,0,1,0.148,-8.163,0,0.102,119.986,4,0.368,2,spotify:track:4ut5lUOicwhTEeiXr9I87y
Sentimientos,Alicia Villarreal,168080,0.475,0.634,0.522,9.16e-06,5,0.0644,-6.815,1,0.177,181.721,4,0.744,8,spotify:track:3YcQS84DnSgMxNkRMgYEf7
Stay With You,John Legend,228973,0.57,0.693,0.343,5.3e-06,9,0.0973,-12.586,1,0.0629,124.401,4,0.198,0,spotify:track:51l8jiqsGYCiKUJBLXJvA9
No New Friends,DJ Khaled,308333,0.00595,0.699,0.673,0,2,0.459,-6.337,1,0.158,124.978,4,0.231,0,spotify:track:5oVlbbiKGdGeZkWCFy0mqk
Back In The U.S.S.R. - Remastered,The Beatles,163453,0.069,0.48,0.969,0.00022,9,0.0608,-7.464,1,0.0854,142.489,4,0.494,3,spotify:track:3wr146ap95fc6vq3dbqtpJ
Beautiful,Akon,312987,0.123,0.742,0.948,0,0,0.112,-4.445,0,0.0894,130.022,4,0.615,0,spotify:track:4rqR0yM2k41leqyErhNzTs
Off To The Races,Lana Del Rey,299934,0.0621,0.399,0.721,0.00282,4,0.278,-5.562,0,0.0523,160.125,4,0.113,60,spotify:track:3uUCgL0cbSd0isnqhHCm1f
"Solo [From ""Unpretty Rapstar 2 Track 4""] - Remix",YEZI,209003,0.0565,0.743,0.64,0,4,0.265,-7.036,1,0.0875,102.024,4,0.753,24,spotify:track:10wGwVTXBKw7TBLJQiED34
Get'Cha Head In The Game,High School Musical Cast,147653,0.0321,0.887,0.894,0.0042,11,0.0313,-7.222,0,0.158,112.993,4,0.582,21,spotify:track:1uHt85NYsb2JJ05FkAK6as
Antidote,Travis Scott,262693,0.00767,0.713,0.526,0.000148,1,0.124,-5.046,1,0.032,131.05,4,0.131,69,spotify:track:1wHZx0LgzFHyeIZkUydNXq
Time After Time,Iron & Wine,170217,0.814,0.628,0.248,0.0602,1,0.111,-13.304,1,0.032,125.298,4,0.646,0,spotify:track:5kOBEsqVNwi4udPRbagNIV
Like a Mouse,And So I Watch You from Afar,159600,1.95e-05,0.378,0.968,0.823,5,0.339,-5.337,0,0.0892,161.105,4,0.363,20,spotify:track:4KUxHThLBxpUa0RBTAABBg
Bandoleros - Live,Don Omar,238347,0.201,0.443,0.856,0,5,0.907,-6.871,0,0.349,85.394,4,0.659,0,spotify:track:5xh8dgSO5ylEQAjvbpTDs6
Very Special - 2002 Digital Remaster,Duke Ellington,266133,0.499,0.59,0.549,0.00244,7,0.212,-9.221,1,0.0255,95.355,4,0.706,29,spotify:track:1eLKRJTsopYSLP7Uo6YwIG
Rent,Pepper,218480,0.0249,0.717,0.728,0,2,0.157,-5.597,1,0.0606,89.929,4,0.547,48,spotify:track:748pETtPvRIotGU9N3FgXH
Wishing Well,The Oh Hellos,217895,0.661,0.568,0.193,1.98e-06,7,0.11,-12.827,1,0.0273,76.002,1,0.185,0,spotify:track:0sZfwxyHuEOsKJOiXcjHU7
Get Good - Produced By Koenski,St. South,195976,0.302,0.715,0.695,1.47e-05,8,0.0545,-5.104,0,0.0473,91.037,4,0.614,0,spotify:track:0AS813TUpVR4rQf3QyPSNL
Girl I Want 2 Eat U,Die Antwoord,244274,0.0123,0.634,0.845,0,1,0.126,-4.284,1,0.292,187.978,4,0.547,0,spotify:track:6fJBMuX4vUmeztp20PC8J9
Down on The Banks of The Ohio,The Lilly Brothers & Don Stover,261093,0.878,0.478,0.299,0,3,0.155,-10.496,1,0.0332,146.267,4,0.309,1,spotify:track:23QxejtD2w7MZJeQdSAcyw
Sleepwalking,The Chain Gang Of 1974,217653,0.000453,0.492,0.802,0.00053,11,0.113,-6.03,0,0.0356,105.948,4,0.265,41,spotify:track:7rVVBxV1Shckul3R8alUqw
#thatPOWER,will.i.am,279507,0.00158,0.794,0.603,9.5e-05,6,0.0773,-6.127,0,0.0615,127.997,4,0.402,0,spotify:track:4DQHskgY5OOkwn9xavjv1g
Winter Weather Medley (Medley),Boston Pops Orchestra,236813,0.825,0.331,0.397,1.2e-06,5,0.0342,-14.725,1,0.0407,147.419,4,0.332,7,spotify:track:36vFzU0STcJWo2fRwluM92
House Cat Mama,Bill Carlisle,178947,0.994,0.629,0.375,0.204,2,0.25,-10.596,1,0.0742,146.681,4,0.57,0,spotify:track:2JD1VcCtR9fhwThh9GM6Fu
Different For Girls,Dierks Bentley,180360,0.385,0.655,0.768,0.000257,4,0.0733,-5.616,1,0.0365,92.021,4,0.431,53,spotify:track:5HJId22hZ2IvFnvNSy6ZbE
Call You Bae,JIMIN (AOA),216999,0.0516,0.533,0.823,0,6,0.473,-4.109,1,0.252,89.711,4,0.706,31,spotify:track:6NB81kD2XDeTdNBksV0yxM
Slave Master,Future,199747,0.337,0.637,0.521,0.00786,1,0.33,-7.437,1,0.11,139.963,4,0.0781,47,spotify:track:7sGZDsOCYpvqkIv8eH4jOG
Don't Let Me Down - W&W Remix,The Chainsmokers,195093,0.041,0.431,0.877,0.00128,8,0.126,-5.677,0,0.121,159.897,4,0.484,50,spotify:track:4s2rzq6ZpCfg5ODq0z79QG
11 am,Incubus,253427,0.0486,0.469,0.669,0.577,0,0.111,-7.357,1,0.0314,153.976,4,0.297,0,spotify:track:7ga8qRr1LyhLD8JiWWdphu
Medley:,Byron Cage,483307,0.18,0.498,0.839,0,1,0.363,-5.696,1,0.126,117.778,4,0.611,20,spotify:track:6a2Df01ZjJuSQZVbp7uffg
Si Una Vez,Selena,167000,0.516,0.658,0.525,0,2,0.0936,-10.368,0,0.0632,174.16,4,0.836,67,spotify:track:3zLQtoEeXA6Lr1sNrbyYbs
Come To Me,The Goo Goo Dolls,225333,0.0505,0.589,0.669,0,0,0.131,-4.835,1,0.0253,92.06,4,0.421,49,spotify:track:3sBfItjYrLgKrCPIZndhc6
We Were Here,BOY,259427,0.371,0.61,0.633,0.0213,0,0.117,-10.079,1,0.0316,101.993,4,0.251,0,spotify:track:4ELvEIXSuvEEnq0ngsyzQs
I Lift My Hands,Chris Tomlin,278013,0.157,0.433,0.542,6.56e-05,11,0.12,-5.589,1,0.0264,83.938,4,0.158,44,spotify:track:4qGwoTBvRhJ7YGeoQGytJV
